user_id,early_avg_recall,early_avg_delta,early_std_delta,early_avg_difficulty
u:ie9h,0.9625,11.45,51.20595668,0.945051088
u:ieA9,0.533333333,87.1,356.8654324,0.802160198
u:ieAj,0.583333333,7.75,18.10135605,0.803189866
u:ieAq,0.95,0,0,1
u:ieBG,0.964285714,47.14285714,176.3924197,0.842857143
u:ieBQ,1,0,0,0.915986395
u:ieBm,0.75,1122.25,4017.858684,0.859368132
u:ieBo,0.692331478,0,0,0.733572025
u:ieBu,1,0,,1
u:ieDB,0.804166667,0,0,0.904684389
u:ieDG,0.960833333,20.55,73.85154027,0.895109711
u:ieDJ,0.869166667,0,0,0.963730159
u:ieDg,0.877777778,0,0,0.966666667
u:ieEK,0.916666667,531,919.7189788,1
u:ieFt,0.472222222,103.2777778,438.1705021,0.833675044
u:ieFw,0.845833333,262.4,1173.488475,0.903787879
u:ieG-,0.916666667,0,0,0.925416667
u:ieGE,0.971428571,0,0,0.927994228
u:ieGF,0.95,12.15,54.33645185,0.905952381
u:ieHk,0.854166667,0,0,0.838311688
u:ieI8,1,14.6,65.29318494,1
u:ieJl,0.878333333,33.75,106.4389496,0.98
u:ieKB,0.642857143,0,0,0.67131424
u:ieLW,0.945833333,3503.65,15412.50615,0.923867549
u:ieLm,0.880952381,0,0,0.727891156
u:ieM-,1,0,0,0.904513889
u:ieMZ,0.7625,0,0,0.897340969
u:ieMy,0.833333333,0,0,0.880952381
u:ieNY,1,0,0,0.952380952
u:ieOi,0.952380952,0,0,0.904761905
u:iePc,1,0,0,0.711111111
u:iePw,1,22.75,45.5,1
u:iePy,0.916666667,0,0,0.916666667
u:ieQu,0.654166667,16.85,75.35549084,0.856237512
u:ieRG,0.894166667,3121.75,13820.0813,0.895654762
u:ieRt,0.879166667,3364.5,14669.42398,0.933333333
u:ieS8,0.8375,0,0,0.942637183
u:ieS_,0.300297619,225.25,1007.348624,0.740333382
u:ieTK,1,11.4,50.98234989,0.930117487
u:ieUD,1,0,0,0.93775867
u:ieUZ,1,6.05,27.05642253,0.863333333
u:ieVE,1,0,0,0.9375
u:ieVG,0.825,0,0,0.887345186
u:ieVL,0.85,0,0,0.846780303
u:ieVW,0.9,0,0,0.983333333
u:ieWR,0.942176871,47.21428571,176.6596809,0.70255102
u:ieWW,1,0,0,0.981812865
u:ieXV,0.85,0,0,0.911693688
u:ieXZ,0.95,0,0,0.921192752
u:ieY8,0.9625,73.15,184.7046789,0.907279942
u:ieZ5,0.896666667,26.7,83.05299513,1
u:ieZL,0.8775,1042.05,4185.531098,0.898134921
u:ieZM,0.952380952,0,0,0.904761905
u:ieZS,0.975,1095.5,4829.541457,0.945833333
u:ieZZ,0.904761905,0,0,0.857142857
u:ieZm,1,0,0,0.981051587
u:ieZr,1,14.5,64.84597135,0.91821267
u:ie_z,0.844166667,40.3,124.5303176,0.895
u:ieaR,0.9,0,0,0.91239899
u:ieb1,0.833333333,0,0,0.835134223
u:ied3,0.8,0,,1
u:iedH,0.915,0,0,0.85507215
u:iedv,1,0,0,0.917301587
u:ieeO,0.966666667,8.4,32.53306011,0.977777778
u:ieef,1,0,0,0.953923385
u:iefS,0.375,0,0,0.817361111
u:iefe,0.928571429,0,0,0.892857143
u:iegj,0.871428571,0,0,0.928571429
u:iegr,0.8175,307.2,878.7075197,0.896390586
u:iegs,0.75,0,0,0.883876098
u:ieh5,0.916666667,0,0,0.875
u:ieha,0.7,0,0,0.875
u:iehr,0.975,281.6,889.1535537,0.824166667
u:ieiv,0.955,50.95,157.2197507,0.957203265
u:iej3,0.935833333,184.45,567.8625181,0.885238095
u:iej4,1,0,0,0.934201712
u:iejb,0.95,0,0,0.971225514
u:iejc,0.9,0,0,0.991111111
u:ielP,0.925,21,93.91485505,0.869789151
u:iem-,0.95,0,0,0.93435766
u:iemA,0.930555556,5125.583333,17755.5415,0.833333333
u:iemk,0.845833333,104.7,339.3582333,0.804047619
u:ieoM,0.916666667,0,0,0.857142857
u:ieod,0.971428571,0,0,1
u:iepM,1,84.3,269.0226169,0.925
u:iepo,0.9025,35.15,110.0733129,0.838515651
u:ieq6,0.95,0,0,0.852979243
u:ieqw,0.758333333,0,0,0.893188256
u:ier3,1,0,,0.75
u:ier7,0.975,0,0,0.906141527
u:ies7,0.9,6.45,28.84527691,0.879166667
u:iesH,0.851190476,2896.6,12953.98901,0.776998557
u:iesV,0.871428571,0,0,0.933673469
u:iev-,0.880952381,0,0,0.928571429
u:ievK,0.875,350.25,1078.181309,0.889924242
u:iexs,0.954166667,90.3,340.2619888,0.894047619
u:iey-,1,0,0,0.951175965
u:iezW,0.816666667,0,0,0.834204545
u:ieza,1,0,0,0.781746032
u:if-C,0.841666667,7.35,32.87019927,0.902724716
u:if0G,1,0,0,0.952380952
u:if0g,1,0,0,0.907407407
u:if1H,0.675,0,0,0.737049756
u:if25,0.905496032,66.05,210.6892136,0.792509158
u:if2E,0.9,0,0,0.907230933
u:if2V,0.8875,0,0,0.8910626
u:if2k,1,4.3,19.23018461,0.92625
u:if3k,0.8,167.25,515.3826249,0.805335498
u:if4-,0.925,19.05,58.94107227,1
u:if4L,0.797619048,0,0,0.849829932
u:if4i,0.85,0,0,0.806666667
u:if58,0.738333333,7.05,31.52855848,0.693532913
u:if6l,0.941666667,19.4,86.75943753,0.86465559
u:if6y,0.833333333,0,0,0.952083333
u:if7f,0.908333333,0,0,0.9525
u:if8C,1,0,0,0.974532174
u:if8z,0.860493827,14,59.39696962,0.889245014
u:ifAb,0.854166667,6.65,29.7397041,0.889840928
u:ifAh,0.833333333,0,0,0.776666667
u:ifAs,0.880952381,0,0,0.928571429
u:ifAv,0.75,0,0,0.833333333
u:ifB,0.8,0,,1
u:ifBB,0.833333333,0,0,0.933333333
u:ifBF,0.920833333,25.5,114.0394669,0.930337783
u:ifBH,0.9375,39.15,175.0841226,0.901160477
u:ifBO,0.821428571,0,0,0.687755102
u:ifCD,0.951515152,10.54545455,34.97531597,0.825809336
u:ifCq,1,199,281.4284989,1
u:ifDG,0.915,355.45,1509.264145,0.867057806
u:ifDm,1,0,,1
u:ifE2,0.928571429,0,0,0.876984127
u:ifEP,0.9875,118,394.793617,0.908730159
u:ifEX,0.958333333,0,0,0.838510531
u:ifEt,0.925,0,0,0.638977411
u:ifF8,0.9,0,0,0.978801698
u:ifFM,0.925,84.35,245.2936532,0.98
u:ifFU,0.857142857,0,0,0.80952381
u:ifFa,0.902380952,57.8,180.6667767,0.920894106
u:ifHC,0.857954545,22.95,102.6355202,0.870118422
u:ifIC,0.916666667,20.1,62.17284904,0.958333333
u:ifJR,0.8,0,0,0.898555085
u:ifJe,1,0,0,0.812916667
u:ifK0,0.6,0,,0.5
u:ifKB,0.958333333,22.5,75.28437316,1
u:ifN2,0.8375,58.8,201.9238001,1
u:ifOR,0.95,43.25,146.6326865,0.845565476
u:ifQX,1,0,0,0.946338384
u:ifQs,0.8125,0,0,0.835308442
u:ifRG,0.833333333,0,0,0.833333333
u:ifSY,0.964285714,0,0,0.880952381
u:ifU-,0.825,20.3,90.78435989,0.878214286
u:ifUU,0.825,4.95,22.13707298,0.780491453
u:ifVG,0.775,105,436.4675185,0.908275862
u:ifX8,0.816666667,36.45,163.0093556,0.824240158
u:ifXE,0.925,0,0,0.885833333
u:ifXd,0.884166667,189.35,618.9646937,0.931190476
u:ifXm,0.85,21.95,71.61922338,0.789228496
u:ifYT,0.85,0,0,0.915833333
u:ifYd,0.958333333,0,0,0.822327168
u:ifYf,0.9,0,0,0.951362179
u:ifYi,0.966666667,983.6,2199.396463,0.887277238
u:ifZT,0.99,50.15,224.2776181,0.875672813
u:ifZX,0.9,0,0,0.907042652
u:ifb7,0.983333333,1001.4,4478.396945,0.902936508
u:ifbQ,0.9,16,71.55417528,0.968134921
u:ifbS,0.883333333,0,0,0.893921356
u:ifcL,0.98,0,0,0.876870316
u:ifcN,0.933333333,0,0,0.90984127
u:ifcg,0.880952381,0,0,0.952380952
u:ifcu,0.928571429,0,0,0.821428571
u:ifdH,1,0,0,0.958136142
u:ifdr,0.8,11.35,35.13324262,0.798690476
u:ifdt,0.941666667,0,0,0.855535714
u:iffI,0.95,0,0,0.887780003
u:iffc,0.5,0,0,0.866648551
u:ifgH,0.895833333,19.3,86.31222393,0.852012987
u:ifgW,0.858333333,0,0,0.792083333
u:ifid,1,0,0,0.965982143
u:ifih,0.846153846,0,0,0.971794872
u:ifiw,1,121.3333333,194.775084,1
u:ifj-,1,0,0,0.94590312
u:ifjE,0.880952381,0,0,0.928571429
u:ifjH,0.725,0,0,0.905133321
u:ifjI,0.9,0,0,0.665
u:ifjZ,0.9,8.85,39.5784032,0.84464302
u:ifji,1,0,0,0.873106061
u:ifju,0.915,71.6,223.8494325,0.893279915
u:ifkl,0.888888889,0,,1
u:ifkt,0.9,0,0,0.819306753
u:ifkz,0.9,2267.7,10141.46271,0.761603621
u:iflc,0.880952381,256.2142857,958.6660747,0.846683673
u:ifmC,0.911111111,18.16666667,44.49906366,0.905555556
u:ifmw,0.9625,0,0,0.883515039
u:ifn4,0.839920635,0,0,0.792864635
u:ifnC,0.952380952,0,0,0.891666667
u:ifnF,1,0,0,0.914141743
u:ifoh,0.9125,0,0,0.849702381
u:ifow,0.966666667,0,0,0.782638889
u:ifpc,0.869047619,0,0,0.85
u:ifqO,0.825,0,0,0.883310864
u:ifqk,0.861666667,0,0,0.934838815
u:ifrc,1,0,,0.95
u:ifrh,0.976190476,22.6,72.32194105,0.941928904
u:ifsX,0.855,13.35,59.703015,0.900514214
u:iftZ,1,17.25,56.49487634,0.990230352
u:ifuR,1,0,0,0.921937059
u:ifuq,0.970833333,130.75,409.857212,0.9275
u:ifv7,0.9025,90.6,229.5454089,0.926547619
u:ifvZ,0.9,0,0,0.866666667
u:ifvw,1,0,0,0.960430839
u:ifwX,0.808333333,0,0,0.904571915
u:ifwf,1,0,0,0.919940476
u:ifwi,0.7,4.45,19.901005,0.845421176
u:ifxU,0.716666667,0,0,0.902777778
u:ifxV,0.9,0,0,0.920483488
u:ifyI,0.910714286,0,0,0.888888889
u:ifzO,0.875,78.9,352.8515268,0.901111111
u:ifzS,0.947552448,22.18181818,73.56876808,0.802194018
u:ig-5,1,13.35714286,49.97785224,1
u:ig-E,0.853409091,11.3,50.53513629,0.87848312
u:ig-G,0.94702381,10.9,48.74628191,0.930261032
u:ig-i,0.888888889,0,0,0.875
u:ig-r,0.833333333,0,0,0.935822538
u:ig0H,1,40.375,114.1977452,0.898050214
u:ig0f,0.815,2670.1,11803.61255,0.888333333
u:ig0h,0.963333333,0,0,0.960030375
u:ig0j,0.85,0,0,0.933652659
u:ig10,0.916666667,0,0,0.845238095
u:ig1g,0.8,779.85,3458.052361,0.723659812
u:ig1r,0.9,0,0,0.854761905
u:ig2Z,0.8,0,0,0.983333333
u:ig3R,0.916666667,24.05,107.5548697,0.834142157
u:ig4G,0.925,0,0,0.92886224
u:ig4Q,0.823214286,90,328.2888651,0.818046329
u:ig52,0.748333333,61.15,189.8451654,0.873333333
u:ig5F,0.833333333,0,0,0.960915305
u:ig5i,0.923076923,508.4615385,1833.284149,0.903846154
u:ig6L,0.955,0,0,0.892121212
u:ig6U,0.944047619,0,0,0.964285714
u:ig7L,1,0,0,0.870208333
u:ig7P,0.84375,0,0,0.9375
u:ig7q,0.9625,14.15,44.00989721,0.908928571
u:ig7w,0.892857143,0,0,0.857142857
u:ig8h,1,0,0,0.941577844
u:ig8z,1,0,0,0.936622442
u:ig9L,0.959375,133.5,256.630919,0.954861111
u:ig9U,1,150.6,408.0971762,0.985392157
u:igAD,0.870833333,0,0,0.803690476
u:igAH,0.865,480,2091.510887,1
u:igAY,0.842105263,0,0,0.879891361
u:igAg,0.95,33.45,108.3957054,0.939966422
u:igBA,0.9,8.85,39.5784032,0.844166667
u:igBc,0.807142857,0,0,0.952380952
u:igC-,0.658333333,3.5,15.65247584,0.793082478
u:igCA,1,0,,1
u:igCp,1,0,0,1
u:igDD,0.75,0,,1
u:igDX,1,17.5,78.26237921,0.979996331
u:igEo,0.764166667,0,0,0.898452381
u:igF9,1,9.142857143,34.20943896,0.946428571
u:igFb,1,0,0,1
u:igFg,0.952380952,0,0,0.904761905
u:igGX,1,0,0,0.836507937
u:igGz,0.8,417.2,1865.77512,0.834159277
u:igH3,0.833333333,0,0,0.844504182
u:igHK,0.958333333,39.95,123.3106795,0.916190476
u:igI5,0.936607143,58.6,184.4529322,0.873520558
u:igJE,0.666666667,24.76923077,89.30673159,0.982905983
u:igJT,0.931972789,0,0,0.871428571
u:igK1,0.851936159,0,0,0.844348509
u:igKV,1,0,0,1
u:igLQ,1,0,0,0.864523005
u:igLZ,0.930272109,30.5,114.1205503,0.854421769
u:igLn,1,0,0,0.895376984
u:igMr,0.929761905,0,0,1
u:igN-,0.958333333,0,0,0.917473732
u:igNa,0.857142857,0,0,0.880952381
u:igNb,0.861111111,0,0,0.888888889
u:igO-,0.906190476,36.55,163.4565692,0.844383117
u:igOI,0.85,314.25,1106.524567,0.908333333
u:igPm,0.916666667,0,0,1
u:igQ0,0.963333333,77.1,263.3590505,0.925010406
u:igQA,0.894047619,34.85,109.1060686,0.912121212
u:igQK,0.9,0,0,0.883333333
u:igQO,0.8375,0,0,1
u:igR9,0.85,74.2,196.2947837,0.773333333
u:igRo,0.797619048,0,0,1
u:igSj,0.825,18.15,81.16926758,0.855988431
u:igSs,0.983333333,39.1,120.6896411,0.965075758
u:igT8,0.85,0,0,0.828845599
u:igTG,0.983333333,0,0,0.95301338
u:igTm,0.906666667,23.65,73.014256,0.903333333
u:igUY,0.923333333,2215.65,9803.050939,0.916086143
u:igUi,0.883333333,0,0,0.945833333
u:igUk,0.9,0,0,0.857837302
u:igUm,1,0,0,1
u:igVe,0.848333333,40.45,124.5685079,0.835277778
u:igVt,0.85,0,0,0.804166667
u:igWS,0.942857143,54.55,133.951081,1
u:igWj,0.800925926,94.38888889,280.3777156,0.831481481
u:igWv,1,73.05,236.8516024,0.910890269
u:igXB,0.75,8.05,36.00069444,0.885672304
u:igXa,0.695833333,37.7,116.0399659,0.792710761
u:igXw,0.846666667,54.55,182.5069501,0.873040266
u:igYr,0.920833333,0,0,0.913482143
u:igYs,0.821428571,39.85714286,105.452088,0.916666667
u:igYx,1,39.3,122.0893116,0.95
u:igZs,0.95,0,0,0.898333333
u:ig_7,0.928571429,20.57142857,76.97123767,1
u:ig_j,0.904761905,0,0,0.982142857
u:iga1,0.95,0,0,0.831879699
u:iga8,0.833333333,0,0,0.9375
u:igaw,0.870833333,0,0,0.878197617
u:igb7,0.935714286,0,0,0.847619048
u:igbT,0.958333333,44,136.3216012,0.913450743
u:igbX,1,0,0,0.923365953
u:igbb,0.924242424,0,0,0.906060606
u:igcP,0.880952381,0,0,0.826984127
u:igcy,0.974358974,23.15384615,83.48237953,0.897435897
u:igdL,0.905263158,27.84210526,121.3609232,0.778375864
u:igdf,0.9525,62.15,197.1102483,0.925
u:igdo,0.883333333,93.6,209.2959627,0.883333333
u:igdw,0.775,0,0,0.874891457
u:igeO,0.875,0,0,0.904359668
u:igef,0.947619048,0,0,0.843729881
u:iges,1,0,0,0.973930108
u:igfx,1,0,,1
u:ighW,0.875,0,0,0.844565493
u:igim,0.7875,27.6,85.54432523,0.901388889
u:igiq,0.858333333,12.45,55.67809264,0.92702381
u:igjC,0.916666667,0,0,0.880860767
u:igkV,0.35,8.65,38.68397601,0.879204545
u:igkm,0.906190476,108,385.0578904,0.847683198
u:ign7,0.775,14.55,65.06957815,0.845899767
u:ignJ,0.866190476,94.4,332.1442933,0.850537943
u:ignk,0.811111111,0,0,0.884343434
u:igp8,0.925925926,0,0,0.967391304
u:igpy,0.908333333,0,0,0.858265108
u:igqD,0.821428571,0,0,0.833333333
u:igqJ,0.833333333,0,,1
u:igqK,0.95,0,0,0.966987179
u:igqO,0.828571429,0,0,0.892857143
u:igqY,0.666666667,0,0,0.62037037
u:igqZ,0.925,242.85,1011.947433,0.9025
u:igqb,1,8.5,38.01315562,0.846546841
u:igr-,0.858333333,33.4,149.3693409,0.887214888
u:igtK,0.933333333,2384.95,10299.97146,0.890830156
u:igtW,0.775,0,0,0.872261905
u:igv3,0.773809524,0,0,0.891666667
u:igw4,0.98,16,49.26405757,0.904784799
u:igxG,0.95,0,0,0.911704545
u:igym,0.892857143,13.7,61.26826258,0.894759442
u:igyt,1,0,0,0.938054177
u:igz5,1,11.5,35.06674308,0.967260961
u:ih-_,1,0,0,1
u:ih-h,0.975,0,0,0.932139616
u:ih-p,0.95,0,0,0.917290373
u:ih0D,0.9,0,0,0.93772409
u:ih0P,0.830357143,0,0,0.785714286
u:ih1C,0.333333333,0,0,0.85
u:ih1m,0.879166667,34.75,107.1088355,0.906866646
u:ih1p,1,0,0,0.979711704
u:ih2-,1,0,0,0.821322735
u:ih2L,1,0,0,0.974880546
u:ih2_,1,0,0,0.98243029
u:ih2b,0.958333333,14.25,46.27819198,0.88515873
u:ih2d,0.428571429,0,0,0.897619048
u:ih37,0.966666667,0,0,0.875266285
u:ih3D,1,0,0,0.896132594
u:ih3K,0.966666667,9.1,40.69643719,0.927643378
u:ih3L,0.941666667,74.4,229.2191321,0.879166667
u:ih3g,0.880380334,40.28571429,150.7353404,0.867857143
u:ih4G,0.938333333,12.45,38.53429778,0.871130952
u:ih4H,0.844166667,69.55,218.0923211,0.911964286
u:ih5J,0.911111111,190.6666667,738.4488247,0.894444444
u:ih6d,1,0,0,1
u:ih6q,0.975,14.65,65.51679174,0.907444222
u:ih6y,0.964285714,0,0,0.916666667
u:ih71,0.975,0,0,0.855809864
u:ih7A,0.920068027,0,0,0.75
u:ih7h,0.858333333,56.07142857,209.8000749,0.907844933
u:ih7u,0.9875,32.95,147.3568797,0.974489633
u:ih8G,0.85,11.6,28.46493688,0.942575758
u:ih8J,0.952777778,62.6,160.576396,0.960454545
u:ih8R,0.95,0,0,0.886434421
u:ih98,0.75,0,,1
u:ih9S,0.833333333,0,0,0.827335075
u:ih9Y,0.783333333,0,0,0.870811688
u:ihAU,0.855,0,0,0.801060015
u:ihAc,1,16.25,32.5,0.873106061
u:ihAf,0.941666667,0,0,0.95094496
u:ihB0,1,0,0,0.916666667
u:ihB7,1,0,0,0.969070513
u:ihB9,0.966666667,0,0,0.863000919
u:ihBF,0.960833333,17.9,55.30955947,0.994
u:ihBM,0.883333333,88.7,303.2700898,0.930357143
u:ihBQ,0.5,0,,0.75
u:ihBV,0.830833333,231.95,1037.311935,0.90369243
u:ihB_,0.916666667,0,0,0.928571429
u:ihBe,0.825,19.8,88.54829191,0.863179554
u:ihCD,0.975,46,167.6992923,0.920555556
u:ihCO,0.775,0,0,0.854525064
u:ihCa,0.907017544,562.8947368,1960.064593,0.897243108
u:ihCi,0.975,0,0,0.855
u:ihCn,0.852380952,0,0,0.928571429
u:ihCz,0.928571429,0,0,1
u:ihDK,0.758333333,0,0,0.915050022
u:ihDY,1,0,0,0.816666667
u:ihDp,0.948333333,122.8,390.5454485,1
u:ihEg,1,0,0,0.952568286
u:ihF0,0.960784314,49.82352941,141.4470905,0.966993464
u:ihF3,0.870833333,23.35,71.87143126,0.891666667
u:ihFn,1,7.3,32.64659247,0.950670191
u:ihFp,1,0,0,1
u:ihG0,0.95,0,0,0.913667215
u:ihHP,1,0,0,1
u:ihI-,0.929558824,15.4,68.87089371,0.918643672
u:ihIH,0.920833333,62.55,208.1035863,0.866884921
u:ihIY,0.375,0,0,0.986111111
u:ihJH,0.908333333,3.6,16.09968944,0.915357143
u:ihJO,0.892857143,0,0,0.880952381
u:ihK2,1,0,0,0.872607323
u:ihKA,0.975,0,0,0.944374098
u:ihLU,0.9375,95.95,362.6116489,0.933717627
u:ihM8,0.95,11.45,51.20595668,0.991608392
u:ihMN,1,0,0,0.915930385
u:ihMi,0.8,0,0,0.913690476
u:ihN-,0.933333333,0,0,0.83765873
u:ihNG,1,6.9,30.85773809,0.947949134
u:ihOE,0.933333333,0,0,0.877443714
u:ihOG,1,0,0,0.86288961
u:ihOb,0.933333333,19.25,59.38888342,0.929050672
u:ihOs,1,0,,1
u:ihOv,0.861111111,0,0,0.833333333
u:ihPF,1,0,0,0.977272727
u:ihPo,1,0,0,0.973002165
u:ihQ6,1,0,0,0.96875
u:ihQa,0.85,0,0,0.861215845
u:ihRH,0.9,0,0,0.878155386
u:ihRI,0.8375,582.5,2605.019194,0.893668831
u:ihSA,0.845833333,74.45,229.1941202,0.853776983
u:ihSD,0.916666667,603.25,1706.248663,0.864583333
u:ihSN,0.873809524,343.0714286,1283.655745,0.838010204
u:ihSP,0.858333333,8.7,38.90758281,0.843335789
u:ihSj,0.785714286,0,0,0.952380952
u:ihSl,0.983333333,2862.2,12742.59795,0.9625
u:ihSm,1,1791.95,7807.119305,0.95
u:ihSp,1,0,0,1
u:ihT2,0.908333333,0,0,0.875
u:ihTz,0.85,0,0,0.89
u:ihU-,0.87952381,772.85,3456.290273,0.875492424
u:ihUe,0.92,33.85,139.1947802,0.850152778
u:ihUj,0.85,0,0,0.908684704
u:ihVL,0.775,0,0,0.94702381
u:ihVR,0.911904762,0,0,0.96984127
u:ihVv,0.975,0,0,0.914853721
u:ihVz,0.829603175,3774.25,16422.76756,0.910099206
u:ihWd,0.691111111,57.55,168.0418103,0.841946924
u:ihXQ,0.93,0,0,0.885114164
u:ihYI,0.773809524,0,0,0.951132201
u:ihZO,0.975,0,0,0.864076087
u:ihZa,0.8625,3865.25,17153.86773,0.839880952
u:ihZm,0.870833333,0,0,0.906590494
u:ih_2,0.925416667,35.85,110.4737525,0.974305556
u:ih_J,0.9125,0,0,0.984909227
u:ihak,0.9,4.3,19.23018461,0.890337302
u:ihao,0.85,0,0,0.858609307
u:ihat,0.8,0,0,0.912675439
u:ihaz,0.947619048,0,0,0.780782313
u:ihb_,1,0,0,0.949966204
u:ihbh,0.8,0,0,0.85422619
u:ihco,0.857142857,0,0,0.964285714
u:ihdv,0.829166667,0,0,0.893294482
u:iheZ,0.923809524,0,0,0.91694496
u:ihei,0.938333333,0,0,0.872531233
u:ihfb,0.875,0,0,0.926021772
u:ihgA,0.8,0,0,0.75
u:ihgm,1,0,,1
u:ihha,0.975,11.85,52.99481107,0.880018519
u:ihhb,0.951298701,0,0,0.715646259
u:ihiV,1,0,0,1
u:ihji,1,0,0,0.985714286
u:ihkD,0.853030303,53.90909091,178.7962273,0.959090909
u:ihkR,0.692307692,4.769230769,17.19570608,0.830769231
u:ihkY,0.5,0,,1
u:ihkd,0.890833333,92.5,413.6725758,0.71375
u:ihkv,0.875,0,0,0.875
u:ihlw,0.95,0,0,0.925376906
u:ihm6,0.875,0,0,0.871476733
u:ihnN,1,0,0,0.949507916
u:ihnO,0.825,0,0,0.959297201
u:iho9,1,0,0,0.959088151
u:ihoX,0.952380952,0,0,0.833333333
u:ihoq,0.8375,154.15,689.3797575,0.969229094
u:ihpa,1,0,0,0.981754721
u:ihqP,0.9,0,0,0.939499547
u:ihqj,0.95877193,0,0,0.933259048
u:ihqx,0.94,12,53.66563146,0.950272102
u:ihrx,0.95,0,0,0.921633164
u:ihsd,1,0,0,0.864880952
u:ihtS,1,0,,0.5
u:ihtW,1,10.7,47.85185472,0.948333333
u:ihti,0.833647186,171,670.8371832,0.828044224
u:ihtu,1,0,0,0.909067009
u:ihu1,0.908333333,19.35,86.53583073,0.857326007
u:ihuB,0.90625,21.625,86.5,0.922916667
u:ihuc,0.9,0,0,0.927718254
u:ihun,0.796111111,29.7,132.8224379,0.870927128
u:ihv8,0.95,0,0,0.95587452
u:ihvh,0.875,0,0,0.916535271
u:ihw4,1,0,0,0.957571355
u:ihwI,0.884166667,0,0,0.991084979
u:ihx0,0.5,0,,0.5
u:ihxD,0.975,0,0,0.936824145
u:ihxr,0.869047619,29.35714286,109.8443704,0.855013736
u:ihxt,0.955,98.5,314.7803746,0.916838266
u:ihyH,0.848333333,125.35,387.5725093,0.908412698
u:ihyZ,0.9,12.5,38.5411605,0.844702381
u:ihyb,1,0,0,0.984166667
u:ihyl,0.854166667,36.7,113.2747475,0.9075
u:ihyq,1,0,0,1
u:ihyy,0.9425,0,0,0.857264957
u:ihz-,0.916666667,0,0,0.874859809
u:ihzE,0.75,122,172.5340546,0.888888889
u:ihzF,0.886904762,0,0,0.871088435
u:ihzd,0.9,0,0,0.88427599
u:ihzz,0.775,0,0,0.964990102
u:ii-3,0.9675,25.9,87.74478542,0.888616947
u:ii-O,0.766666667,0,0,0.872142857
u:ii-U,0.9,15.15,67.75285972,0.78297619
u:ii00,0.85,4.8,21.46625258,0.89578474
u:ii07,0.954166667,356.5,1160.982501,0.913690476
u:ii0F,0.25,0,0,0.885416667
u:ii0n,1,0,,0.75
u:ii13,0.925,247.9,858.831636,0.8875
u:ii1B,0.966666667,12.85,57.46694702,0.94556628
u:ii1D,0.9375,49.45,169.7271727,0.875500259
u:ii1Q,1,0,0,0.9875
u:ii2m,0.888888889,119.3333333,266.3752053,0.82392191
u:ii2s,0.95,0,0,0.791564086
u:ii2v,1,0,,1
u:ii3W,0.904166667,118.3,388.8960218,0.904166667
u:ii4h,0.760833333,0,0,0.789583333
u:ii52,0.775,0,0,0.794461983
u:ii5O,1,0,0,1
u:ii5R,1,0,0,0.92470302
u:ii5n,0.889115646,35.57142857,133.0960985,0.966437333
u:ii6O,0.908333333,41.35,127.6319853,0.901645022
u:ii6S,1,56.8,199.9375166,1
u:ii6t,0.914102564,27.84615385,100.4007355,0.901282051
u:ii7C,1,0,,0.5
u:ii7W,0.841666667,0,0,0.816700355
u:ii7r,1,38.2,170.8355935,0.920866611
u:ii8Z,0.841666667,0,0,0.882108463
u:ii8i,0.869166667,0,0,0.834880952
u:iiAR,0.925,0,0,0.924830002
u:iiAi,1,0,,0.666666667
u:iiAo,0.983333333,0,0,0.972260053
u:iiBY,0.725,0,0,0.935437243
u:iiBw,0.992857143,52.25,197.7845385,0.92797619
u:iiCD,0.821666667,61.3,192.5223432,0.8675
u:iiD-,1,0,0,0.945833333
u:iiDJ,0.9775,48.15,148.5113056,0.870416667
u:iiDQ,0.964285714,0,0,0.935147392
u:iiEL,0.6875,0,0,0.770833333
u:iiE_,0.975,0,0,0.922935239
u:iiEk,0.766666667,7.2,32.19937888,0.890886715
u:iiGk,0.866666667,0,0,0.869047619
u:iiGo,0.920833333,19.75,61.64232568,0.9875
u:iiHU,0.981818182,0,0,0.900128362
u:iiHw,0.9,0,0,0.876190476
u:iiIB,1,0,0,0.912455791
u:iiJ-,0.85,0,0,0.941413448
u:iiJM,0.95,0,0,0.895173902
u:iiJz,1,0,0,0.921642004
u:iiK4,0.9375,0,0,0.934375
u:iiK8,0.933333333,1203.1,5380.426767,0.844025974
u:iiLg,0.9,0,0,0.88702381
u:iiM,0.885833333,19.65,60.84603088,0.90202381
u:iiM0,0.8,0,,0.5
u:iiM2,0.8775,67.55,302.0927838,0.918549936
u:iiMB,0.75,21.2,65.88155241,1
u:iiMV,0.837380952,74.85,250.6722068,0.870996077
u:iiMp,0.775,0,0,0.780019841
u:iiMv,1,211.1111111,439.2153357,1
u:iiNK,1,0,0,0.964285714
u:iiNY,0.858333333,17,53.91025681,0.879042208
u:iiOC,0.9875,8.45,37.78954882,0.964452381
u:iiOm,1,0,0,0.976190476
u:iiP4,0.92,0,0,0.916666667
u:iiPr,0.9,0,0,0.902256944
u:iiQ0,0.828571429,0,0,0.904761905
u:iiQB,0.941666667,775.6,3468.588647,0.945595238
u:iiQj,0.88,26.25,81.32318566,0.92396649
u:iiRG,0.90776644,23.21428571,86.85990362,0.907653061
u:iiRn,0.975,39,132.7899013,0.954166667
u:iiSK,1,0,0,0.800833333
u:iiSj,0.8,19.9,88.9955055,0.953333333
u:iiSo,1,0,0,0.75
